customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST1910,Female,0,No,Yes,54,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.25,3571.61,No
CUST1911,Female,0,No,Yes,6,Yes,Yes,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Two year,Yes,Electronic check,103.54,624.15,No
CUST1912,Female,0,Yes,Yes,17,Yes,No phone service,Fiber optic,No internet service,No internet service,No,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),113.2,1919.85,No
CUST1913,Female,1,Yes,No,42,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No internet service,One year,No,Mailed check,38.42,1605.03,No
CUST1914,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,54.63,2140.22,Yes
CUST1915,Female,0,No,Yes,52,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Two year,Yes,Credit card (automatic),112.33,5845.21,Yes
CUST1916,Female,0,Yes,No,13,Yes,No phone service,No,Yes,No internet service,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,75.59,986.77,Yes
CUST1917,Female,0,No,Yes,20,Yes,No,DSL,Yes,Yes,No,Yes,No,No internet service,Two year,Yes,Mailed check,52.27,1044.2,No
CUST1918,Male,0,No,Yes,56,Yes,No phone service,No,No,Yes,No internet service,Yes,No internet service,No,One year,Yes,Credit card (automatic),72.05,4028.75,No
CUST1919,Male,0,Yes,Yes,45,No,No phone service,DSL,No internet service,No,No,No,No internet service,Yes,Two year,No,Credit card (automatic),93.12,4198.1,No
CUST1920,Male,1,No,Yes,25,Yes,No phone service,No,No internet service,No,Yes,Yes,No,Yes,One year,Yes,Mailed check,81.83,2048.37,No
CUST1921,Male,0,No,No,23,Yes,Yes,DSL,No,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),113.36,2602.26,No
CUST1922,Female,0,No,Yes,4,No,No,No,Yes,No internet service,No,Yes,No,Yes,One year,No,Bank transfer (automatic),116.3,458.48,No
CUST1923,Male,0,No,Yes,41,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No internet service,One year,Yes,Credit card (automatic),91.15,3741.99,No
CUST1924,Female,0,Yes,No,42,Yes,No,DSL,No,No,No internet service,Yes,Yes,Yes,One year,Yes,Mailed check,86.37,3621.08,No
CUST1925,Male,0,No,Yes,31,Yes,No,No,No internet service,No,No,No,No,Yes,Month-to-month,No,Mailed check,21.36,656.51,Yes
CUST1926,Male,0,No,Yes,5,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),98.37,483.88,No
CUST1927,Male,1,Yes,No,66,No,No,No,No,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),69.94,4621.08,No
CUST1928,Female,0,No,Yes,6,Yes,No,DSL,No internet service,No,No,No,No internet service,Yes,One year,Yes,Mailed check,107.46,647.39,Yes
CUST1929,Male,0,Yes,No,28,Yes,No phone service,No,No,No internet service,No,Yes,Yes,No,One year,Yes,Mailed check,113.31,3171.16,No
CUST1930,Female,0,Yes,Yes,33,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,56.9,1871.22,No
CUST1931,Female,0,No,No,6,Yes,No,Fiber optic,No internet service,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,110.55,664.4,No
CUST1932,Male,0,No,Yes,57,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),85.96,4902.64,No
CUST1933,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,No internet service,Month-to-month,No,Electronic check,62.81,1879.25,Yes
CUST1934,Male,0,No,No,72,Yes,Yes,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,25.08,1802.14,No
CUST1935,Female,0,No,Yes,44,Yes,Yes,Fiber optic,No internet service,No internet service,Yes,No,Yes,No,One year,No,Mailed check,94.22,4139.96,No
CUST1936,Male,1,Yes,No,46,Yes,No,DSL,Yes,No internet service,No,No,Yes,No,One year,Yes,Mailed check,109.32,5025.85,Yes
CUST1937,Female,1,No,No,71,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No internet service,Yes,One year,No,Credit card (automatic),78.23,5549.23,No
CUST1938,Female,0,Yes,No,72,Yes,No,Fiber optic,No,No internet service,No,No internet service,No,No internet service,Two year,No,Credit card (automatic),60.29,4340.61,No
CUST1939,Male,0,No,No,72,Yes,Yes,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No internet service,One year,No,Credit card (automatic),65.15,4699.55,Yes
CUST1940,Male,0,Yes,Yes,39,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,90.81,3537.23,No
CUST1941,Female,0,No,No,29,Yes,No,DSL,Yes,No,No,No internet service,No,No,Month-to-month,No,Mailed check,39.83,1153.35,Yes
CUST1942,Female,0,No,Yes,61,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,40.44,2464.29,Yes
CUST1943,Female,0,No,Yes,70,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),54.7,3822.97,No
CUST1944,Male,0,No,No,16,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,22.98,377.15,No
CUST1945,Female,0,No,No,4,Yes,No,Fiber optic,No internet service,No,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),86.89,347.93,No
CUST1946,Male,0,Yes,Yes,0,Yes,No phone service,Fiber optic,No,No,No internet service,No internet service,No,No,One year,No,Credit card (automatic),64.82,2.04,No
CUST1947,Female,0,No,No,30,Yes,No phone service,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Two year,No,Mailed check,109.37,3274.72,No
CUST1948,Female,0,No,Yes,34,Yes,Yes,No,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),84.7,2885.94,Yes
CUST1949,Male,0,No,No,71,Yes,Yes,No,No,Yes,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),90.47,6430.86,No
CUST1950,Female,0,Yes,Yes,29,Yes,Yes,No,Yes,No internet service,Yes,No internet service,Yes,Yes,One year,No,Credit card (automatic),87.19,2528.7,No
CUST1951,Male,0,No,Yes,14,Yes,No phone service,DSL,Yes,No,No internet service,Yes,Yes,No internet service,One year,Yes,Credit card (automatic),61.79,861.42,No
CUST1952,Male,1,Yes,No,55,No,No,No,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),113.27,6224.98,Yes
CUST1953,Female,0,No,Yes,59,Yes,Yes,DSL,No,No internet service,No internet service,No,Yes,Yes,One year,No,Bank transfer (automatic),111.44,6566.74,No
CUST1954,Male,0,Yes,Yes,26,Yes,No,DSL,Yes,No,No,No,No internet service,No internet service,Two year,No,Credit card (automatic),68.25,1772.9,No
CUST1955,Male,0,No,No,1,No,No phone service,Fiber optic,Yes,Yes,Yes,Yes,No,No internet service,Two year,No,Credit card (automatic),97.93,99.61,No
CUST1956,Female,1,No,No,63,Yes,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Electronic check,118.51,7465.53,Yes
CUST1957,Male,0,Yes,No,4,Yes,No phone service,DSL,No,No internet service,No internet service,No,No,No,Month-to-month,No,Mailed check,53.12,212.95,No
CUST1958,Male,0,No,No,67,Yes,No,No,No,No,Yes,Yes,No internet service,Yes,Two year,No,Credit card (automatic),82.49,5534.65,No
CUST1959,Male,1,Yes,No,12,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,76.96,918.92,No
CUST1960,Female,0,No,Yes,22,Yes,No,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Electronic check,74.08,1631.46,No
CUST1961,Male,1,No,Yes,49,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),113.31,5545.24,No
CUST1962,Female,1,Yes,No,72,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),32.66,2354.09,No
CUST1963,Female,1,No,Yes,36,Yes,Yes,DSL,No,No internet service,No,Yes,No,No,Two year,Yes,Electronic check,71.64,2570.85,Yes
CUST1964,Male,0,Yes,Yes,29,Yes,No phone service,Fiber optic,No,No,No internet service,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),22.59,647.99,No
CUST1965,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,No internet service,No,No,No internet service,No,No,Two year,Yes,Credit card (automatic),50.81,1111.0,Yes
CUST1966,Male,0,No,Yes,33,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,One year,Yes,Bank transfer (automatic),87.51,2890.33,No
CUST1967,Female,0,No,Yes,63,Yes,Yes,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),98.04,6180.2,No
CUST1968,Male,0,No,No,54,Yes,Yes,No,No,No internet service,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),105.43,5683.43,No
CUST1969,Male,0,Yes,No,70,Yes,Yes,No,No,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,27.66,1942.75,No
CUST1970,Male,0,Yes,Yes,8,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Electronic check,38.46,313.68,Yes
CUST1971,Male,0,No,Yes,3,Yes,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,One year,No,Mailed check,60.15,174.79,No
CUST1972,Male,0,Yes,No,65,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,Yes,Two year,No,Credit card (automatic),58.12,3769.59,No
CUST1973,Female,0,Yes,No,32,Yes,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),45.39,1454.13,Yes
CUST1974,Female,0,Yes,No,31,Yes,Yes,No,No,Yes,Yes,No,Yes,No internet service,Two year,No,Electronic check,113.67,3531.15,No
CUST1975,Male,0,Yes,No,43,Yes,No phone service,No,No internet service,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Bank transfer (automatic),73.39,3152.79,Yes
CUST1976,Male,0,No,Yes,36,Yes,No,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,85.7,3094.5,Yes
CUST1977,Male,0,No,No,66,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,No,Two year,No,Credit card (automatic),94.97,6277.51,Yes
CUST1978,Male,0,No,No,59,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Two year,No,Credit card (automatic),74.39,4379.3,No
CUST1979,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,103.36,5997.99,No
CUST1980,Male,0,Yes,No,35,No,No,No,No internet service,No internet service,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),118.48,4143.82,No
CUST1981,Female,0,Yes,No,48,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Two year,No,Credit card (automatic),59.19,2833.93,No
CUST1982,Female,0,Yes,No,50,Yes,No,DSL,No internet service,No internet service,Yes,No,No,No internet service,Two year,Yes,Mailed check,84.37,4223.31,No
CUST1983,Male,1,No,No,7,No,No phone service,No,No internet service,No,No,No internet service,No internet service,No,Two year,No,Mailed check,51.7,366.22,Yes
CUST1984,Female,0,Yes,No,49,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,26.9,1309.12,No
CUST1985,Female,0,Yes,Yes,40,Yes,No,DSL,Yes,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),22.71,901.19,No
CUST1986,Female,0,No,Yes,37,Yes,No phone service,DSL,No,No,No internet service,Yes,Yes,No,Two year,Yes,Credit card (automatic),43.26,1592.15,No
CUST1987,Female,0,No,Yes,54,Yes,No,DSL,No internet service,Yes,No,No,No,No,Month-to-month,No,Mailed check,36.23,1958.3,No
CUST1988,Male,0,No,Yes,67,Yes,No,No,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,92.23,6175.14,No
CUST1989,Male,0,Yes,Yes,17,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),66.34,1129.02,No
CUST1990,Female,0,Yes,No,64,Yes,No,No,No internet service,No,Yes,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),74.01,4740.34,Yes
CUST1991,Male,0,Yes,No,63,No,No,DSL,No,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),28.18,1772.33,Yes
CUST1992,Male,0,Yes,No,11,No,Yes,DSL,No internet service,Yes,No internet service,No,No internet service,No internet service,One year,No,Credit card (automatic),21.94,238.31,No
CUST1993,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,63.51,2545.37,No
CUST1994,Male,0,Yes,No,41,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No,No internet service,Yes,Two year,No,Mailed check,45.57,1865.44,No
CUST1995,Male,1,No,No,59,Yes,No phone service,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),82.2,4846.8,Yes
CUST1996,Female,0,Yes,No,49,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,71.17,3489.37,Yes
CUST1997,Male,0,No,No,35,Yes,Yes,DSL,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),102.84,3590.8,No
CUST1998,Male,0,No,No,47,Yes,Yes,DSL,No,No internet service,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,103.85,4877.79,No
CUST1999,Male,0,No,No,70,Yes,No,No,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,73.71,5152.32,No
CUST2000,Male,0,Yes,No,72,No,No,DSL,No,Yes,No,No,Yes,Yes,One year,No,Credit card (automatic),110.68,7976.58,No
CUST2001,Female,0,Yes,No,7,Yes,No,No,Yes,Yes,Yes,No,No,No internet service,One year,Yes,Electronic check,113.28,789.56,Yes
CUST2002,Female,0,No,No,24,Yes,Yes,DSL,Yes,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,44.44,1065.92,No
CUST2003,Female,0,Yes,Yes,6,Yes,No phone service,DSL,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),117.75,698.24,No
CUST2004,Female,0,Yes,No,7,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,No internet service,One year,Yes,Electronic check,118.59,830.02,No
CUST2005,Male,0,No,Yes,30,Yes,No,Fiber optic,Yes,No,No internet service,No internet service,No,No,Month-to-month,No,Mailed check,26.5,798.16,Yes
CUST2006,Female,1,Yes,No,11,Yes,No,DSL,Yes,No internet service,No,No,No,No,Two year,Yes,Electronic check,20.24,213.53,No
CUST2007,Male,0,Yes,No,56,No,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,25.86,1444.81,No
CUST2008,Male,0,Yes,No,65,Yes,Yes,No,No,No,No internet service,No,No,No,Month-to-month,No,Mailed check,54.97,3574.18,Yes
CUST2009,Male,0,Yes,Yes,11,No,No phone service,DSL,Yes,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card (automatic),100.81,1118.84,No
CUST2010,Male,0,No,Yes,26,Yes,No phone service,No,Yes,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Bank transfer (automatic),70.46,1837.28,No
CUST2011,Male,1,No,No,45,Yes,Yes,DSL,Yes,No,No,No,No,No internet service,Month-to-month,No,Credit card (automatic),49.63,2234.69,No
CUST2012,Female,0,Yes,No,6,Yes,No phone service,No,No,No,Yes,No,No internet service,No internet service,Two year,Yes,Electronic check,25.5,147.18,No
CUST2013,Female,0,Yes,No,60,Yes,No phone service,No,Yes,Yes,No,Yes,No internet service,No internet service,Two year,No,Electronic check,59.58,3584.18,No
CUST2014,Female,0,Yes,No,57,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,23.62,1340.37,Yes
CUST2015,Female,0,No,Yes,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,37.27,2117.48,No
CUST2016,Male,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No internet service,Yes,No,No,Two year,No,Electronic check,107.87,1292.95,No
CUST2017,Female,0,Yes,No,52,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,96.16,5005.12,Yes
CUST2018,Male,0,No,Yes,64,Yes,No,No,Yes,No,No internet service,Yes,No,No internet service,Month-to-month,No,Electronic check,119.57,7644.31,No
CUST2019,Female,1,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,No internet service,No,One year,Yes,Mailed check,109.44,5246.81,No
CUST2020,Male,0,No,No,34,Yes,No phone service,DSL,No internet service,No,No internet service,No,No internet service,Yes,One year,No,Bank transfer (automatic),105.57,3591.87,Yes
CUST2021,Male,0,Yes,No,16,Yes,No,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Two year,Yes,Credit card (automatic),37.47,590.0,No
CUST2022,Female,0,No,No,71,Yes,No,DSL,No,No,No internet service,No internet service,Yes,No internet service,Two year,Yes,Mailed check,84.83,6026.13,No
CUST2023,Male,0,Yes,Yes,66,Yes,Yes,No,No,No internet service,No internet service,No,No,Yes,Two year,Yes,Credit card (automatic),80.05,5274.59,No
CUST2024,Male,0,Yes,No,9,No,No phone service,No,Yes,Yes,No,No internet service,No,No,One year,No,Credit card (automatic),111.79,1003.49,Yes
CUST2025,Female,0,No,Yes,33,Yes,Yes,No,Yes,No internet service,No internet service,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),98.1,3235.6,No
CUST2026,Male,0,No,No,3,No,No phone service,DSL,No internet service,No,Yes,No internet service,No,No internet service,Two year,Yes,Mailed check,97.47,295.27,No
CUST2027,Female,0,No,No,28,Yes,Yes,No,Yes,No,No,No,Yes,No internet service,One year,No,Mailed check,52.47,1465.77,No
CUST2028,Female,1,No,Yes,45,Yes,No phone service,DSL,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,No,Mailed check,32.44,1451.69,Yes
CUST2029,Female,0,No,Yes,45,Yes,No phone service,DSL,Yes,Yes,No internet service,No,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),56.91,2553.74,Yes
CUST2030,Male,0,Yes,Yes,58,Yes,No phone service,DSL,No,Yes,No,No internet service,No internet service,No,One year,Yes,Credit card (automatic),40.84,2367.55,No
CUST2031,Male,0,No,Yes,60,Yes,No,No,No internet service,No internet service,No,Yes,Yes,No internet service,Two year,No,Credit card (automatic),92.77,5567.65,Yes
CUST2032,Male,1,No,Yes,67,No,Yes,No,No internet service,No internet service,No,Yes,Yes,No,Two year,Yes,Credit card (automatic),65.93,4426.03,No
CUST2033,Female,0,No,Yes,65,Yes,Yes,No,No internet service,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),43.23,2811.05,No
CUST2034,Male,0,No,No,33,Yes,Yes,DSL,No,No internet service,No,No internet service,Yes,Yes,One year,No,Bank transfer (automatic),85.8,2835.41,No
CUST2035,Female,0,Yes,Yes,4,Yes,No,No,Yes,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,26.91,101.44,No
